,Title,Instrumentalist,Vocalist,Date,Location,Genre,Music Composer,Lyrics Composer,Year of Composition,Recording Info,File ID
5280,"Preludio a ""Mi noche triste""",Solo de piano de Lucio Demare,Instrumental,1952-06-18,Buenos Aires,Tango,Lucio Demare,,,CBS-Columbia 301049 700,
5281,Preludio a mis nietos,Octeto Lucio Passarelli,Instrumental,2012,Bahía Blanca,Tango,Lucio Passarelli,,,EPSA Music 1401-02,7171
5282,Preludio número tres,Trío Osvaldo Manzi,Instrumental,,,Tango,Roberto Pansera,,1953,,7684
5283,Preparate pa'l domingo,,Carlos Gardel,1931-09-04,Buenos Aires,Tango,Guillermo Barbieri,José Rial,1931,Nacional-Odeon 18852 6846,7459
5284,Prepárense,Orquesta Aníbal Troilo,Instrumental,1951-03-21,Buenos Aires,Tango,Astor Piazzolla,,,T.K. S 5035 76,
5285,Prepárense,Orquesta José Basso,Instrumental,1951-05-17,Buenos Aires,Tango,Astor Piazzolla,,,Odeon 55239 18014,
5286,Prestame tu pañuelo,Orquesta José García,Alfredo Rojas,1942-06-17,Buenos Aires,Vals,Ángel Ortiz de Villajos,Alfonso Jofre de Villegas,,Odeon 7403 12049,
5287,Primavera [b],,Amanda Ledesma,1937,Buenos Aires,Vals,Enrique Santos Discépolo,Enrique Santos Discépolo,,,608
5288,Primavera porteña,,Instrumental,2008-10-25,Pontevedra,Tango,Astor Piazzolla,,,En vivo,6965
5289,Primer beso,Orquesta Francini-Pontier,"Roberto Rufino, Raúl Berón",1948-02-04,Buenos Aires,Vals,"Carlos Dante, Pedro Noda",Héctor Gagliardi,,RCA-Victor 60-1552 83838,
5290,Primero yo,,Carlos Gardel,1929-06-20,Buenos Aires,Tango,Rafael Rossi,José Rial,1929,Odeon 18274 4266,6222
5291,Primero yo,Orquesta Miguel Caló,Carlos Barbé,1951-07-31,Buenos Aires,Tango,Rafael Rossi,José Rial,1929,Odeon 55305 18135,
5292,Princesa del fango,Orquesta Francini-Pontier,Julio Sosa,1951-05-11,Buenos Aires,Tango,Enrique Francini,Horacio Sanguinetti,,RCA-Victor 63-0056 94152,
5293,Príncipe,Orquesta Aníbal Troilo,Alberto Marino,1946-01-23,Buenos Aires,Tango,"Anselmo Aieta, Rafael Tuegols",Francisco García Jiménez,1924,RCA-Victor 60-0873 80983,
5294,Príncipe,Orquesta Osvaldo Pugliese,Alberto Morán,1946-03-28,Buenos Aires,Tango,"Anselmo Aieta, Rafael Tuegols",Francisco García Jiménez,1924,Odeon 7682 15399,
5295,Príncipe,,Carlos Gardel,1924,Buenos Aires,Tango,"Anselmo Aieta, Rafael Tuegols",Francisco García Jiménez,1924,Odeon 18092 1769,1370
5296,Prisionero,Orquesta Ricardo Tanturi,Enrique Campos,1944-11-14,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,1929,RCA-Victor 60-0575 79934,1499
5297,Prisionero,,Luis Cardei,1998,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,1929,DBN CDM-51.586,
5298,Prisionero [b],Orquesta Rodolfo Biagi,Alberto Amor,1943-08-24,Buenos Aires,Vals,Julio Carresone,Carlos Bahr,,Odeon 5641 13070,
5299,Prohibido,Orquesta Alfredo De Angelis,Oscar Larroca,1953-10-06,Buenos Aires,Tango,Manuel Sucher,Carlos Bahr,,Odeon 55789-B 19169,
5300,Prohibido,Orquesta Carlos García,Claudio Bergé,1969,Buenos Aires,Tango,Manuel Sucher,Carlos Bahr,,EMI-Odeon LD3B-169,6254
5301,Protocoleando,Orquesta Osvaldo Pugliese,Instrumental,1985-11-15,Buenos Aires,Tango,Osvaldo Pugliese,,,Odeon,
5302,Protocoleando,Orquesta Osvaldo Pugliese,Instrumental,1985-12-26,Buenos Aires,Tango,Osvaldo Pugliese,,,Odeon En el Colón,
5303,Provinciana linda,Orquesta Ricardo Tanturi,"Elsa Rivas, Juan Carlos Godoy",1957-04-02,Buenos Aires,Vals,Ricardo Tanturi,Reinaldo Yiso,,RCA-Victor 1A-1246 H2TB105,
5304,Pucha digo,Orquesta Pedro Maffia,Instrumental,1930,Buenos Aires,Tango,Osvaldo Camodeca,,,Columbia Record 6001-B,
5305,Pucherito de gallina,,Edmundo Rivero,1958-09-08,Buenos Aires,Tango,Roberto Medina,Roberto Medina,,,883
5306,Pudo ser una vida,Orquesta Miguel Caló,Roberto Arrieta,1945-12-27,Buenos Aires,Tango,Elías Randal,Carlos Bahr,,Odeon 30010 15227,
5307,Pudo ser una vida,Orquesta Rodolfo Biagi,Alberto Amor,1946-01-18,Buenos Aires,Tango,Elías Randal,Carlos Bahr,,Odeon 5657 15286,
5308,Pueblera,Orquesta Carlos Di Sarli,Jorge Durán,1947-01-14,Buenos Aires,Milonga,Antonio Bonavena,Horacio Sanguinetti,,RCA-Victor 60-1185 83201,
5309,Pueblito de provincia,Orquesta Rodolfo Biagi,Jorge Ortiz,1943-01-15,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,,Odeon 5635 12485,
5310,Puede ser que no te rías,Orquesta Alfredo De Angelis,Roberto Florio,1958-07-25,Buenos Aires,Tango,"Leo Lipesker, Juan Sánchez Gorio",Reinaldo Yiso,,Odeon 52382-B 23265,
5311,Puente Alsina,,Rosita Quiroga,1926-12-21,Buenos Aires,Tango,Benjamín Tagle Lara,Benjamín Tagle Lara,,RCA-Victor,1398
5312,Puente Alsina,Orquesta Osvaldo Pugliese,Jorge Vidal,1949-08-22,Buenos Aires,Tango,Benjamín Tagle Lara,Benjamín Tagle Lara,,Odeon 30605 17396,
5313,Puente Alsina,Orquesta Pedro Laurenz,Alfredo Del Río,1953-06-25,Buenos Aires,Tango,Benjamín Tagle Lara,Benjamín Tagle Lara,,Pampa 14149 MAI 1162,
5314,Puentecito de mi río,Orquesta Osvaldo Pugliese,Roberto Chanel,1944-12-21,Buenos Aires,Vals,"Antonio Tormo, Diego Benítez",Buenaventura Luna,,Odeon 7670 14331,
5315,Puentecito de mi río,,Dorita Davis,1973,Buenos Aires,Vals,"Antonio Tormo, Diego Benítez",Buenaventura Luna,,,6901
5316,Puentecito de plata (Juramento),,Carlos Gardel,1927-12-16,Barcelona,Tango,Francisco Canaro,Pascual Contursi,1927,Odeon 18237 SO-4551/2,3704
5317,Puerto Nuevo,Orquesta Ricardo Tanturi,Horacio Roca,1959-01-29,Buenos Aires,Tango,Teófilo Lespés,Carlos Pesce,,RCA-Victor AVE-169 KAAB879,
5318,Puesta de sol,Orquesta Miguel Caló,Carlos Dante,1935-04-05,Buenos Aires,Ranchera,Francisco De Rose,Enrique Gaudino,,Odeon 8353 8060,
5319,Pum Garibaldi,,"Rosita Quiroga, Juan Velich",1926,Buenos Aires,Shimmy,Lía Acuña de Andreoni,"Juan Velich, Francisco Brancatti",,RCA-Victor 79639-B,2901
5320,Punto alto [b],Conjunto dir: Néstor Marconi,Adriana Varela,1995,Buenos Aires,Tango,Enrique Cadícamo,Enrique Cadícamo,,Melopea CDMSE 5076 Tango de lengue,
5321,Punto y branca,,Instrumental,2001,Buenos Aires,Tango,Julián Peralta,,,Particular,1710
5322,Punto y coma,Orquesta Osvaldo Pugliese,Instrumental,1948-09-13,Buenos Aires,Tango,José Martínez,,,Odeon 30601 17064,
5323,Pura charla,Orquesta Pedro Maffia,Luis Díaz,1930,Buenos Aires,Tango,Juan Baüer,Juan Baüer,,Brunswick 1433-A,
5324,Pura clase,Orquesta Rodolfo Biagi,Instrumental,1939-07-13,Buenos Aires,Tango,Adolfo Rosquellas,,,Odeon 5606 10008,
5325,Pura maña,Orquesta Alfredo De Angelis,Instrumental,1943-11-04,Buenos Aires,Tango,Pedro Maffia,,,Odeon 3772-B 13341,
5326,Pura maña,,Instrumental,1926-07-07,Buenos Aires,Tango,Pedro Maffia,,,RCA-Victor 79690 871,
5327,Puro apronte,Orquesta Alfredo Gobbi,Instrumental,1949-01-31,Buenos Aires,Tango,Domingo Plateroti,Félix Lipesker,,RCA-Victor 60-1738 91197,
5328,Puro cuento,Orquesta Juan D'Arienzo,Armando Laborde,1964-09-25,Buenos Aires,Tango,Acho Estol,Acho Estol,1999,RCA-Victor AVL-3556 RAAN-4538,
5329,Qué bien te queda (Cómo has cambiado),Orquesta Osvaldo Pugliese,Roberto Chanel,1943-10-21,Buenos Aires,Tango,Vicente Salerno,Juan Mazaroni,1944,Odeon 7662 13289,
5330,Qué bien te queda (Cómo has cambiado),Orquesta Ricardo Tanturi,Enrique Campos,1943-10-05,Buenos Aires,Tango,Vicente Salerno,Juan Mazaroni,1944,RCA-Victor 60-0233 77279,
5331,Qué buena es,Orquesta Alfredo De Angelis,"Julio Martel, Néstor Rodi",1943-07-23,Buenos Aires,Tango,Armando Ferreiro,Hipólito Oneca,,Odeon 3770-B 12955,
5332,Qué buena fe,Orquesta Osvaldo Piro,Patricia Barone,1997,Buenos Aires,Tango,Eladia Blázquez,Eladia Blázquez,,Taco CD 2130,
5333,Qué buena fe,Conjunto Dir: Cristian Zárate,Alicia Vignola,2007,Buenos Aires,Tango,Eladia Blázquez,Eladia Blázquez,,,7119
5334,Que camine sola (Maldición),Orquesta dir: Pascual Elía,Héctor Mauré,1958-07-10,Buenos Aires,Tango,Cristóbal Ramos,Francisco De Val,,Odeon 52394 23189,1557
5335,Qué careta,,Tita Merello,1929,Buenos Aires,Tango,"Edgardo Donato, Ascanio Donato","Celedonio Flores, Roberto Fontaina",,RCA-Victor 47094,
5336,Qué cosas tiene la vida,Orquesta Miguel Caló,Roberto Arrieta,1946-04-04,Buenos Aires,Tango,Enrique Munné,Roberto Lambertucci,,Odeon 30013 15415,
5337,Que Dios la perdone,Sexteto Carlos Di Sarli,Fernando Díaz,1931-01-10,Buenos Aires,Tango,Manuel Ceferino Flores,Celedonio Flores,,RCA-Victor 47577 60574,
5338,Que Dios me castigue,Orquesta Ricardo Tanturi,Elsa Rivas,1957-09-30,Buenos Aires,Tango,Marcelo Salazar Bonilla,Marcelo Salazar Bonilla,,RCA-Victor 1A-1420 H2TB369,4637
5339,Que Dios te perdone,Orquesta Alfredo De Angelis,"Juan Carlos Godoy, Lalo Martel",1960-05-16,Buenos Aires,Vals,Félix Blanco,Félix Blanco,,Odeon 52610-A 25308,
5340,Que el cielo te proteja,Guitarras de Roberto Grela,Nelly Omar,1955-05-27,Buenos Aires,Vals,Domingo Moranese,Aníbal Cufré,1955,Odeon,
5341,Que es lo que soy,,Oscar Alonso,1936-05-08,Buenos Aires,Tango,Hugo Gutiérrez,Agustín Horacio Delamónica,,Odeon 14100,
5342,Qué fácil es decir,Orquesta Alfredo Gobbi,Tito Landó,1956-07-16,Buenos Aires,Tango,Rodolfo Sciammarella,Tabanillo,,RCA-Victor 1A-0975 SO5027,
5343,Que falta que me hacés,Orquesta Aníbal Troilo,Roberto Rufino,1964-12-22,Buenos Aires,Tango,"Armando Pontier, Miguel Caló",Federico Silva,,RCA-Victor AVL-3577 4827,
5344,Que falta que me hacés,Orquesta Leopoldo Federico,Julio Sosa,1964-04-28,Buenos Aires,Tango,"Armando Pontier, Miguel Caló",Federico Silva,,CBS-Columbia 8457 3988,2295
5345,Que falta que me hacés,Orquesta Miguel Caló,Alberto Podestá,1963-04-19,Buenos Aires,Tango,"Armando Pontier, Miguel Caló",Federico Silva,,Odeon LDI-545 28910,
5346,Que falta que me hacés,Orquesta Miguel Caló,Ranko Fujisawa,1964-03-31,Buenos Aires,Tango,"Armando Pontier, Miguel Caló",Federico Silva,,Odeon 29934,
5347,Que falta que me hacés,Orquesta Osvaldo Pugliese,Jorge Maciel,1964,BUENOS AIRES,Tango,"Armando Pontier, Miguel Caló",Federico Silva,,Philips 82049 1.1965,
5348,Que falta que me hacés,Orquesta Miguel Caló,Roberto Luque,1965,Colombia,Tango,"Armando Pontier, Miguel Caló",Federico Silva,,Odeon LDB-67,
5349,Qué fenómeno,,Carlos Gardel,1929-08-12,Buenos Aires,Tango,Anselmo Aieta,Enrique Dizeo,1929,Odeon 18285 4463,1873
5350,Qué fue de aquel amor,Orquesta Pedro Maffia,Eduardo Ponce,1965,Buenos Aires,Tango,Conrado Regalbuto,Conrado Regalbuto,,EML A-001,
5351,Qué habrá sido de Lucía,Orquesta José Basso,Carlos Rossi,1967,Buenos Aires,Tango,Emilio Balcarce,Leopoldo Díaz Vélez,1947,Music Hall 2136,
5352,Qué habrá sido de Lucía,Sexteto Fabio Hager,Inés Cuello,2011,Buenos Aires,Tango,Emilio Balcarce,Leopoldo Díaz Vélez,1947,,7652
5353,Qué hacé Malvón,,Pablo Echaniz,2001,Buenos Aires,Tango,Pablo Echaniz,Pablo Echaniz,,SLB Producciones,1717
5354,Qué hacés che parisién,Trío Enrique Delfino,Sofía Bozán,1930,Buenos Aires,Tango,Enrique Delfino,Manuel Romero,,Odeon,1129
5355,Qué hacés qué hacés,Orquesta Francisco Canaro,Tita Merello,1955-06-25,Buenos Aires,Tango,José Di Clemente,Jesús Fernández Blanco,,Odeon 61007 20272,
5356,Qué ironía (Ironía),Orquesta Alfredo De Angelis,Roberto Florio,1958-09-26,Buenos Aires,Tango,Raúl Ledesma,Manuel Barros,,Odeon 52416-A 23525,
5357,Qué le importa a Buenos Aires,Orquesta Carlos Figari,Tita Merello,1968,Buenos Aires,Tango,Carlos Figari,Juan Carlos Chiappe,,Odeon,
5358,Qué le importa al mundo,Orquesta Héctor Varela,Tita Merello,1974,Buenos Aires,Tango,"Francisco Canaro, Antonio Botta","Luis César Amadori, José González Castillo",,Microfón SE-60.123,
5359,Qué le vas a hacer,Orquesta Donato Racciatti,"Nina Miranda, Víctor Ruiz",,,Polca,Donato Racciatti,,,,
5360,Qué lento corre el tren,Orquesta Alfredo De Angelis,Carlos Dante,1954-05-19,Buenos Aires,Tango,Alfredo De Angelis,Carmelo Volpe,,Odeon 55954-A 19496,
5361,Qué lento corre el tren,Orquesta Ángel D'Agostino,Ángel Vargas,1943-09-03,Buenos Aires,Tango,Alfredo De Angelis,Carmelo Volpe,,RCA-Victor 60-0204 77208,
5362,Qué lento corre el tren,Orquesta Enrique Rodríguez,Armando Moreno,1943-06-10,Buenos Aires,Tango,Alfredo De Angelis,Carmelo Volpe,,Odeon 7254 12838,1895
5363,Qué lindo es estar metido,Orquesta Alfredo De Angelis,Carlos Dante,1946-11-29,Buenos Aires,Tango,Enrique Delfino,Pascual Contursi,1926,Odeon 30403-A 16038,
5364,Que lo larguen,Orquesta Carlos Di Sarli,Mercedes Carné,1932,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,,Brunswick,
5365,Qué más querés,Orquesta Pedro Maffia,Instrumental,1930,Buenos Aires,Tango,Pedro Maffia,Luis Rubistein,,Columbia Record 6006-B,
5366,Qué me importa tu pasado,Orquesta Aníbal Troilo,Ángel Cárdenas,1958-12-16,Buenos Aires,Tango,Manuel Sucher,Roberto Giménez,,Odeon 52452 23720,
5367,Qué me importa tu pasado,Orquesta Armando Pontier,Julio Sosa,1958-02-25,Buenos Aires,Tango,Manuel Sucher,Roberto Giménez,,CBS-Columbia 8165 1407,
5368,Qué me importa tu pasado,Orquesta Enrique Francini,Oscar Gallardo,,,Tango,Manuel Sucher,Roberto Giménez,,,1378
5369,Qué me importa tu pasado,Orquesta José Basso,Alfredo Belusi,1958-03-03,Buenos Aires,Tango,Manuel Sucher,Roberto Giménez,,Odeon 51300 22894,
5370,Qué me pasará,Orquesta Ángel D'Agostino,Ángel Vargas,1941-12-12,Buenos Aires,Vals,Alfredo Zappettini,Nolo López,1942,RCA-Victor 39521 59922,
5371,Que me quiten lo bailao,Orquesta Alfredo Gobbi,Héctor Coral,1951-06-26,Buenos Aires,Tango,Miguel Bucino,Miguel Bucino,1942,RCA-Victor 63-0111 94262,
5372,Que me quiten lo bailao,Orquesta Leopoldo Federico,Julio Sosa,1962-05-03,Buenos Aires,Tango,Miguel Bucino,Miguel Bucino,1942,CBS-Columbia 8340 2949,2289
5373,Que me quiten lo bailao,Orquesta Ricardo Tanturi,Alberto Castillo,1943-04-29,Buenos Aires,Tango,Miguel Bucino,Miguel Bucino,1942,RCA-Victor 60-0065 84318,
5374,Que me quiten lo bailao,Orquesta Juan D'Arienzo,Armando Laborde,1956-09-20,Buenos Aires,Tango,Miguel Bucino,Miguel Bucino,1942,RCA-Victor 1A-1173 5124,
5375,Qué me van a hablar de amor,Orquesta Aníbal Troilo,Floreal Ruiz,1946-07-11,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,1946,RCA-Victor 60-0984 82209,
5376,Qué me van a hablar de amor,Orquesta Leopoldo Federico,Julio Sosa,1963-10-15,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,1946,Columbia-CBS 8425 3757,1897
5377,Qué me van a hablar de amor,Orquesta Miguel Caló,Roberto Arrieta,1946-03-08,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,1946,Odeon 30012 15347,
5378,Qué me van a hablar de amor,Orquesta José Basso,Floreal Ruiz,1962,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,1946,Music Hall 12239,
5379,Qué me van a hablar de amor,Orquesta Osvaldo Piro,Alberto Hidalgo,1967,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,1946,Philips 82184,
5380,Que nadie se entere,Orquesta Alfredo De Angelis,Oscar Larroca,1952-11-25,Buenos Aires,Tango,Alberto Gómez,Alberto Gómez,1936,Odeon 55534-A 18717,
5381,Que nadie se entere,Guitarras José Canet,Alberto Gómez,1955-05-10,Buenos Aires,Tango,Alberto Gómez,Alberto Gómez,1936,Odeon,609
5382,Que nadie se entere,,Luis Cardei,1998,Buenos Aires,Tango,Alberto Gómez,Alberto Gómez,1936,DBN CDM-51.586,
5383,Que nadie sepa mi sufrir,Orquesta Alfredo De Angelis,Carlos Dante,1953-12-18,Buenos Aires,Vals,Ángel Cabral,Enrique Dizeo,,Odeon 55878-B 19302,
5384,Que nadie sepa mi sufrir,Orquesta Alfredo Gobbi,"Alfredo Del Río, Tito Landó",1955-06-30,Buenos Aires,Vals,Ángel Cabral,Enrique Dizeo,,RCA-Victor 68-2163 SO4060,
5385,Que nadie sepa mi sufrir,,Sandra Luna,2003,Buenos Aires,Vals,Ángel Cabral,Enrique Dizeo,,Random Records RR 788,4507
5386,Que no saque el tres,Orquesta Ricardo Tanturi,"Horacio Roca, Alberto Guzmán",1959-12-09,Buenos Aires,Milonga,"Arturo Gallucci, Eduardo Pauloni","Leopoldo Díaz Vélez, Arturo Gallucci",,RCA-Victor 3A-15 KAAB1433,
5387,Que no sepan las estrellas,Orquesta Carlos Di Sarli,Jorge Durán,1945-01-03,Buenos Aires,Tango,José Ranieri,Alfredo Faustino Roldán,1945,RCA-Victor 60-0617 80516,
5388,Que no sepan las estrellas,Orquesta José García,Alfredo Rojas,1945-04-16,Buenos Aires,Tango,José Ranieri,Alfredo Faustino Roldán,1945,Odeon 7419 14553,
5389,Qué noche,Orquesta Osmar Maderna,Instrumental,1949-09-29,Buenos Aires,Tango,Agustín Bardi,,,RCA-Victor 60-1846,1879
5390,Qué noche,Orquesta Ricardo Tanturi,Instrumental,1966,Buenos Aires,Tango,Agustín Bardi,,,H&R HR 6135,
5391,Qué noche,Orquesta Osvaldo Pugliese,Instrumental,1968,BUENOS AIRES,Tango,Agustín Bardi,,,Philips 82229 08.1969,438
5392,Que nunca me falte,,Oscar Alonso,,,Tango,Héctor Morales,Héctor Marcó,1937,,
5393,Que nunca me falte,,Oscar Alonso,1937-06-07,Buenos Aires,Tango,Héctor Morales,Héctor Marcó,1937,Odeon 14102,
5394,Que nunca me falte,Orquesta Osvaldo Pugliese,Alberto Morán,1951-12-06,Buenos Aires,Tango,Héctor Morales,Héctor Marcó,1937,Odeon 55330 18291,
5395,Que nunca me falte,Orquesta Pedro Laurenz,Alberto Podestá,1943-09-22,Buenos Aires,Tango,Héctor Morales,Héctor Marcó,1937,Odeon 7632 13170,
5396,Que nunca me falte,Orquesta Ricardo Tanturi,Enrique Campos,1943-11-17,Buenos Aires,Tango,Héctor Morales,Héctor Marcó,1937,RCA-Victor 60-0258 77387,
5397,Qué pinturita,Orquesta Osvaldo Pugliese,Instrumental,1958-08-06,Buenos Aires,Tango,Esteban Gilardi,,,Odeon 52402 23319,
5398,Qué podrán decir,Orquesta Ricardo Tanturi,Alberto Castillo,1943-03-02,Buenos Aires,Tango,Vicente Salerno,Alfredo Bigeschi,,RCA-Victor 60-0014 84238,
5399,Qué polvo con tanto viento,Cuarteto de Tango Antiguo Oscar Bozzarelli,Instrumental,,,Tango,Pedro Quijano,,,,7671
5400,Qué querés con ese loro,Trío Enrique Delfino,Sofía Bozán,1930-03-11,Buenos Aires,Tango,Enrique Delfino,Manuel Romero,1929,Odeon 11701-B 5215,1371
5401,Qué querés con París,,Carmen Idal,,,Tango,Mario Landi,"Mario Landi, Rodolfo Martincho",,,7633
5402,Qué quieren yo soy así,"Orquesta Orquesta Nacional de Música Argentina ""Juan de Dios Filiberto""",Raúl Méndez,,,Milonga,Roberto Rufino,Julio Navarrine,,,7104
5403,Qué quieren yo soy así,Orquesta Roberto Rufino - Dir: Armando Cupo,Roberto Rufino,1952,Buenos Aires,Milonga,Roberto Rufino,Julio Navarrine,,Orfeo 37003,
5404,Qué reo sos,Sexteto Carlos Di Sarli,Santiago Devin,1929-12-31,Buenos Aires,Tango,Juan Antonio Collazo,"Víctor Soliño, Roberto Fontaina",,RCA-Victor 47313 44939,
5405,Qué risa,Orquesta Alfredo De Angelis,Carlos Dante,1956-06-18,Buenos Aires,Tango,Marsilio Robles,Marsilio Robles,,Odeon 52009-B 21087,
5406,Qué risa,Orquesta Aníbal Troilo,Ángel Cárdenas,1956,Buenos Aires,Tango,Marsilio Robles,Marsilio Robles,,T.K. E 10138 1410,3350
5407,Qué risa,,Luis Cardei,1995,Buenos Aires,Tango,Marsilio Robles,Marsilio Robles,,G 001,
5408,Qué sapa señor,Orquesta Alfredo De Angelis,Julián Rosales,1969-08-21,Buenos Aires,Tango,Enrique Santos Discépolo,Enrique Santos Discépolo,1931,Odeon 190-B 36248,
5409,Que se vayan,Orquesta Ángel Vargas dir: Eduardo Del Piano,Ángel Vargas,1949-12-28,Buenos Aires,Tango,Francisco Canosa,Enrique Dizeo,1929,RCA-Victor 60-1904 91532,
5410,Que se vayan,Orquesta Francisco Rotundo,Carlos Roldán,1950-10-31,Buenos Aires,Tango,Francisco Canosa,Enrique Dizeo,1929,Odeon 55173 17861,
5411,Que seas muy feliz,Conjunto dir: Ángel Gatti,Roberto Rufino,1957-10-30,Buenos Aires,Vals,Roberto Rufino,Alejandro Romay,,RCA-Victor 1A-2064 0416,
5412,Que será corazón,Orquesta Alfredo De Angelis,Roberto Florio,1958-07-25,Buenos Aires,Tango,Jorge Dragone,Edgardo Blanco,1958,Odeon 52382-A 23264,
5413,Qué será de ti,Orquesta Ricardo Tanturi,Enrique Campos,1945-02-19,Buenos Aires,Tango,Roberto Nievas Blanco,Julio Jorge Nelson,,RCA-Victor 60-0638 80552,
5414,Que sigan charlando,Orquesta Héctor Varela,Jorge Rolando,1966-06-03,Buenos Aires,Tango,Héctor Varela,Carlos Waiss,1952,Odeon DTOA-7192 32429,6231
5415,Qué solo estoy,Orquesta Carlos Di Sarli,Alberto Podestá,1944-04-13,Buenos Aires,Tango,Raúl Kaplún,Roberto Miró,1944,RCA-Victor 60-0469 79627,
5416,Qué solo estoy,Orquesta Leopoldo Federico,Julio Sosa,1964-08-07,Buenos Aires,Tango,Raúl Kaplún,Roberto Miró,1944,CBS-Columbia 8457 4220,
5417,Qué solo estoy,Orquesta Lucio Demare,Raúl Berón,1943-12-21,Buenos Aires,Tango,Raúl Kaplún,Roberto Miró,1944,Odeon 8071-B 13473,
5418,Qué solo estoy,Orquesta Osvaldo Pugliese,Jorge Maciel,1966,BUENOS AIRES,Tango,Raúl Kaplún,Roberto Miró,1944,Philips 82119 10.1966,
5419,Qué solo estoy,Orquesta Domingo Moles,Aníbal Jaule,1985,Buenos Aires,Tango,Raúl Kaplún,Roberto Miró,1944,AJ,
5420,Qué tango hay que cantar,Conjunto dir: José Ogivieki,Rubén Juárez,1987,Buenos Aires,Tango,Rubén Juárez,Cacho Castaña,,Odeon,1390
5421,Qué tarde que es,,Carlos Reyes,,,Tango,Osvaldo Sobrero,Aníbal Marconi,,,696
5422,Qué tarde que has venido,Orquesta Francisco Rotundo,Ricardo Argentino,1956-09-18,Buenos Aires,Tango,Héctor Varela,Carlos Waiss,,Odeon 14167 MAI-1949,
5423,Qué tarde que has venido,Orquesta Héctor Varela,Argentino Ledesma,1956-07-24,Buenos Aires,Tango,Héctor Varela,Carlos Waiss,,Columbia-CBS 15252 925,1960
5424,Qué tarde que has venido,Orquesta Ricardo Malerba,Alberto Sánchez,1956-09-13,Buenos Aires,Tango,Héctor Varela,Carlos Waiss,,Odeon,
5425,Que te digan los muchachos,Orquesta Roberto Rufino - Dir: Alberto Cámara,Roberto Rufino,1945,Montevideo,Tango,"Luis Caruso, Carmelo Imperio",Orlando Romanelli,1945,Sondor 5036-A 1285,
5426,Que te digan los muchachos,,Oscar Alonso,1946,Montevideo,Tango,"Luis Caruso, Carmelo Imperio",Orlando Romanelli,1945,Sondor 5096 1678,
5427,Qué te importa que te llore,Orquesta Miguel Caló,Raúl Berón,1942-06-30,Buenos Aires,Tango,"Miguel Caló, Osmar Maderna","Miguel Caló, Osmar Maderna",1942,Odeon 8365 12066,1286
5428,Que te lo diga Dios,Orquesta Miguel Caló,Roberto Arrieta,1972,Buenos Aires,Tango,"Miguel Caló, Rodolfo Toscano",Roberto Arrieta,,Embassy 70001,
5429,Qué te pasa Buenos Aires,Orquesta Osvaldo Pugliese,Miguel Montero,1956-03-20,Buenos Aires,Tango,Eduardo Cortti,Juan José Correia,,Odeon 51912 20837,
5430,Qué te pasa Buenos Aires,Orquesta Fulvio Salamanca,Jorge Garré,1958-06-06,Buenos Aires,Tango,Eduardo Cortti,Juan José Correia,,Odeon 23130,6960
5431,Qué te pasa Buenos Aires,,Luis Cardei,2000,Buenos Aires,Tango,Eduardo Cortti,Juan José Correia,,DBN CD-51686,
5432,Qué tenés que hablar de mí,Orquesta Alfredo De Angelis,Lalo Martel,1962-12-27,Buenos Aires,Tango,Leo Lipesker,Abel Aznar,,Odeon 2037-B 28682,
5433,Qué torcido andás Julián,,Tita Merello,1930-10-15,Buenos Aires,Tango,Fausto Frontera,Enrique Cadícamo,,RCA-Victor 47542,
5434,Qué torcido andás Julián,Sexteto Carlos Di Sarli,Ernesto Famá,1930-11-04,Buenos Aires,Tango,Fausto Frontera,Enrique Cadícamo,,RCA-Victor 47534 60482,
5435,Qué va usted a hacerle,,Carlos Bermúdez,1948,Buenos Aires,Corrido,Carlos Bahr,Carlos Bahr,,Victor,
5436,Qué vachaché,,Tita Merello,1960-05-17,Buenos Aires,Tango,Enrique Santos Discépolo,Enrique Santos Discépolo,1926,Odeon 61032,
5437,Qué vachaché,,Carlos Gardel,1928-06-20,Buenos Aires,Tango,Enrique Santos Discépolo,Enrique Santos Discépolo,1926,Odeon 18233 2796,1107
5438,Qué vachaché,Orquesta Roberto Rufino - Dir: Leo Lipesker,Roberto Rufino,1959-03-02,Buenos Aires,Tango,Enrique Santos Discépolo,Enrique Santos Discépolo,1926,RCA-Victor EZ 11 0889,
5439,Qué vas buscando muñeca,Orquesta Ricardo Tanturi,Enrique Campos,1943-12-16,Buenos Aires,Tango,"José Basso, Julián Ortiz",José Barreiros Bazán,,RCA-Victor 60-0361 84305,
5440,Qué viejo estoy,Orquesta Héctor Artola,Oscar Alonso,1952-08-18,Buenos Aires,Tango,"Audón López, Francisco De Rose",Juan Velich,,Odeon 56540,
